state	receive		action		state/(nontermainalID,subID):
130	)		1	cast-expression	0
130	*		1	cast-expression	0
130	*=		1	cast-expression	0
130	+		1	cast-expression	0
130	++		1	cast-expression	0
130	+=		1	cast-expression	0
130	,		1	cast-expression	0
130	-		1	cast-expression	0
130	--		1	cast-expression	0
130	-=		1	cast-expression	0
130	->		1	cast-expression	0
130	/		1	cast-expression	0
130	/=		1	cast-expression	0
130	:		1	cast-expression	0
130	;		1	cast-expression	0
130	<		1	cast-expression	0
130	<<		1	cast-expression	0
130	<<=		1	cast-expression	0
130	<=		1	cast-expression	0
130	=		1	cast-expression	0
130	==		1	cast-expression	0
130	>		1	cast-expression	0
130	>=		1	cast-expression	0
130	>>		1	cast-expression	0
130	>>=		1	cast-expression	0
130	?		1	cast-expression	0
130	[		1	cast-expression	0
130	]		1	cast-expression	0
130	^		1	cast-expression	0
130	^=		1	cast-expression	0
130	_KULV_END_		1	cast-expression	0
130	auto		1	cast-expression	0
130	break		1	cast-expression	0
130	case		1	cast-expression	0
130	char		1	cast-expression	0
130	character-constant		1	cast-expression	0
130	const		1	cast-expression	0
130	continue		1	cast-expression	0
130	default		1	cast-expression	0
130	do		1	cast-expression	0
130	double		1	cast-expression	0
130	else		1	cast-expression	0
130	enumeration-constant		1	cast-expression	0
130	extern		1	cast-expression	0
130	float		1	cast-expression	0
130	floating-constant		1	cast-expression	0
130	for		1	cast-expression	0
130	goto		1	cast-expression	0
130	identifier		1	cast-expression	0
130	if		1	cast-expression	0
130	int		1	cast-expression	0
130	integer-constant		1	cast-expression	0
130	long		1	cast-expression	0
130	register		1	cast-expression	0
130	return		1	cast-expression	0
130	short		1	cast-expression	0
130	signed		1	cast-expression	0
130	sizeof		1	cast-expression	0
130	static		1	cast-expression	0
130	string-constant		1	cast-expression	0
130	switch		1	cast-expression	0
130	typedef		1	cast-expression	0
130	unsigned		1	cast-expression	0
130	void		1	cast-expression	0
130	volatile		1	cast-expression	0
130	while		1	cast-expression	0
130	{		1	cast-expression	0
130	|		1	cast-expression	0
130	|=		1	cast-expression	0
130	||		1	cast-expression	0
130	}		1	cast-expression	0
130	~		1	cast-expression	0
194	!		1	assignment-operator	6
194	&		1	assignment-operator	6
194	(		1	assignment-operator	6
194	*		1	assignment-operator	6
194	+		1	assignment-operator	6
194	++		1	assignment-operator	6
194	-		1	assignment-operator	6
194	--		1	assignment-operator	6
194	character-constant		1	assignment-operator	6
194	enumeration-constant		1	assignment-operator	6
194	floating-constant		1	assignment-operator	6
194	identifier		1	assignment-operator	6
194	integer-constant		1	assignment-operator	6
194	sizeof		1	assignment-operator	6
194	string-constant		1	assignment-operator	6
194	~		1	assignment-operator	6
258	)		0	286
258	,		0	157
322	!		0	62
322	&		0	63
322	(		0	64
322	*		0	65
322	+		0	66
322	++		0	67
322	-		0	68
322	--		0	69
322	;		0	70
322	break		0	74
322	case		0	75
322	character-constant		0	77
322	continue		0	81
322	default		0	83
322	do		0	84
322	enumeration-constant		0	85
322	floating-constant		0	90
322	for		0	91
322	goto		0	92
322	identifier		0	93
322	if		0	94
322	integer-constant		0	96
322	return		0	106
322	sizeof		0	109
322	string-constant		0	112
322	switch		0	113
322	while		0	116
322	{		0	43
322	~		0	118
43	!		0	62
43	&		0	63
43	(		0	64
43	*		0	65
43	+		0	66
43	++		0	67
43	-		0	68
43	--		0	69
43	;		0	70
43	auto		0	3
43	break		0	74
43	case		0	75
43	char		0	4
43	character-constant		0	77
43	const		0	5
43	continue		0	81
43	default		0	83
43	do		0	84
43	double		0	10
43	enumeration-constant		0	85
43	extern		0	11
43	float		0	13
43	floating-constant		0	90
43	for		0	91
43	goto		0	92
43	identifier		0	93
43	if		0	94
43	int		0	16
43	integer-constant		0	96
43	long		0	17
43	register		0	19
43	return		0	106
43	short		0	20
43	signed		0	21
43	sizeof		0	109
43	static		0	22
43	string-constant		0	112
43	switch		0	113
43	typedef		0	27
43	unsigned		0	28
43	void		0	29
43	volatile		0	30
43	while		0	116
43	{		0	43
43	}		0	117
43	~		0	118
107	!		1	statement	3
107	%=		1	statement	3
107	&		1	statement	3
107	&=		1	statement	3
107	(		1	statement	3
107	)		1	statement	3
107	*		1	statement	3
107	*=		1	statement	3
107	+		1	statement	3
107	++		1	statement	3
107	+=		1	statement	3
107	,		1	statement	3
107	-		1	statement	3
107	--		1	statement	3
107	-=		1	statement	3
107	/=		1	statement	3
107	;		1	statement	3
107	<<=		1	statement	3
107	=		1	statement	3
107	>>=		1	statement	3
107	^=		1	statement	3
107	_KULV_END_		1	statement	3
107	auto		1	statement	3
107	break		1	statement	3
107	case		1	statement	3
107	char		1	statement	3
107	character-constant		1	statement	3
107	const		1	statement	3
107	continue		1	statement	3
107	default		1	statement	3
107	do		1	statement	3
107	double		1	statement	3
107	else		1	statement	3
107	enumeration-constant		1	statement	3
107	extern		1	statement	3
107	float		1	statement	3
107	floating-constant		1	statement	3
107	for		1	statement	3
107	goto		1	statement	3
107	identifier		1	statement	3
107	if		1	statement	3
107	int		1	statement	3
107	integer-constant		1	statement	3
107	long		1	statement	3
107	register		1	statement	3
107	return		1	statement	3
107	short		1	statement	3
107	signed		1	statement	3
107	sizeof		1	statement	3
107	static		1	statement	3
107	string-constant		1	statement	3
107	switch		1	statement	3
107	typedef		1	statement	3
107	unsigned		1	statement	3
107	void		1	statement	3
107	volatile		1	statement	3
107	while		1	statement	3
107	{		1	statement	3
107	|=		1	statement	3
107	}		1	statement	3
107	~		1	statement	3
171	!		1	postfix-expression	5
171	!=		1	postfix-expression	5
171	%		1	postfix-expression	5
171	%=		1	postfix-expression	5
171	&		1	postfix-expression	5
171	&&		1	postfix-expression	5
171	&=		1	postfix-expression	5
171	(		1	postfix-expression	5
171	)		1	postfix-expression	5
171	*		1	postfix-expression	5
171	*=		1	postfix-expression	5
171	+		1	postfix-expression	5
171	++		1	postfix-expression	5
171	+=		1	postfix-expression	5
171	,		1	postfix-expression	5
171	-		1	postfix-expression	5
171	--		1	postfix-expression	5
171	-=		1	postfix-expression	5
171	->		1	postfix-expression	5
171	/		1	postfix-expression	5
171	/=		1	postfix-expression	5
171	:		1	postfix-expression	5
171	;		1	postfix-expression	5
171	<		1	postfix-expression	5
171	<<		1	postfix-expression	5
171	<<=		1	postfix-expression	5
171	<=		1	postfix-expression	5
171	=		1	postfix-expression	5
171	==		1	postfix-expression	5
171	>		1	postfix-expression	5
171	>=		1	postfix-expression	5
171	>>		1	postfix-expression	5
171	>>=		1	postfix-expression	5
171	?		1	postfix-expression	5
171	[		1	postfix-expression	5
171	]		1	postfix-expression	5
171	^		1	postfix-expression	5
171	^=		1	postfix-expression	5
171	_KULV_END_		1	postfix-expression	5
171	auto		1	postfix-expression	5
171	break		1	postfix-expression	5
171	case		1	postfix-expression	5
171	char		1	postfix-expression	5
171	character-constant		1	postfix-expression	5
171	const		1	postfix-expression	5
171	continue		1	postfix-expression	5
171	default		1	postfix-expression	5
171	do		1	postfix-expression	5
171	double		1	postfix-expression	5
171	else		1	postfix-expression	5
171	enumeration-constant		1	postfix-expression	5
171	extern		1	postfix-expression	5
171	float		1	postfix-expression	5
171	floating-constant		1	postfix-expression	5
171	for		1	postfix-expression	5
171	goto		1	postfix-expression	5
171	identifier		1	postfix-expression	5
171	if		1	postfix-expression	5
171	int		1	postfix-expression	5
171	integer-constant		1	postfix-expression	5
171	long		1	postfix-expression	5
171	register		1	postfix-expression	5
171	return		1	postfix-expression	5
171	short		1	postfix-expression	5
171	signed		1	postfix-expression	5
171	sizeof		1	postfix-expression	5
171	static		1	postfix-expression	5
171	string-constant		1	postfix-expression	5
171	switch		1	postfix-expression	5
171	typedef		1	postfix-expression	5
171	unsigned		1	postfix-expression	5
171	void		1	postfix-expression	5
171	volatile		1	postfix-expression	5
171	while		1	postfix-expression	5
171	{		1	postfix-expression	5
171	|		1	postfix-expression	5
171	|=		1	postfix-expression	5
171	||		1	postfix-expression	5
171	}		1	postfix-expression	5
171	~		1	postfix-expression	5
235	!		1	jump-statement	0
235	%=		1	jump-statement	0
235	&		1	jump-statement	0
235	&=		1	jump-statement	0
235	(		1	jump-statement	0
235	)		1	jump-statement	0
235	*		1	jump-statement	0
235	*=		1	jump-statement	0
235	+		1	jump-statement	0
235	++		1	jump-statement	0
235	+=		1	jump-statement	0
235	,		1	jump-statement	0
235	-		1	jump-statement	0
235	--		1	jump-statement	0
235	-=		1	jump-statement	0
235	/=		1	jump-statement	0
235	;		1	jump-statement	0
235	<<=		1	jump-statement	0
235	=		1	jump-statement	0
235	>>=		1	jump-statement	0
235	^=		1	jump-statement	0
235	_KULV_END_		1	jump-statement	0
235	auto		1	jump-statement	0
235	break		1	jump-statement	0
235	case		1	jump-statement	0
235	char		1	jump-statement	0
235	character-constant		1	jump-statement	0
235	const		1	jump-statement	0
235	continue		1	jump-statement	0
235	default		1	jump-statement	0
235	do		1	jump-statement	0
235	double		1	jump-statement	0
235	else		1	jump-statement	0
235	enumeration-constant		1	jump-statement	0
235	extern		1	jump-statement	0
235	float		1	jump-statement	0
235	floating-constant		1	jump-statement	0
235	for		1	jump-statement	0
235	goto		1	jump-statement	0
235	identifier		1	jump-statement	0
235	if		1	jump-statement	0
235	int		1	jump-statement	0
235	integer-constant		1	jump-statement	0
235	long		1	jump-statement	0
235	register		1	jump-statement	0
235	return		1	jump-statement	0
235	short		1	jump-statement	0
235	signed		1	jump-statement	0
235	sizeof		1	jump-statement	0
235	static		1	jump-statement	0
235	string-constant		1	jump-statement	0
235	switch		1	jump-statement	0
235	typedef		1	jump-statement	0
235	unsigned		1	jump-statement	0
235	void		1	jump-statement	0
235	volatile		1	jump-statement	0
235	while		1	jump-statement	0
235	{		1	jump-statement	0
235	|=		1	jump-statement	0
235	}		1	jump-statement	0
235	~		1	jump-statement	0
299	!		0	62
299	&		0	63
299	(		0	64
299	)		0	313
299	*		0	65
299	+		0	66
299	++		0	67
299	-		0	68
299	--		0	69
299	character-constant		0	77
299	enumeration-constant		0	85
299	floating-constant		0	90
299	identifier		0	129
299	integer-constant		0	96
299	sizeof		0	109
299	string-constant		0	112
299	~		0	118
52	(		1	pointer	3
52	)		1	pointer	3
52	*		1	pointer	3
52	,		1	pointer	3
52	[		1	pointer	3
52	const		1	pointer	3
52	identifier		1	pointer	3
52	volatile		1	pointer	3
116	(		0	201
180	!		1	jump-statement	3
180	%=		1	jump-statement	3
180	&		1	jump-statement	3
180	&=		1	jump-statement	3
180	(		1	jump-statement	3
180	)		1	jump-statement	3
180	*		1	jump-statement	3
180	*=		1	jump-statement	3
180	+		1	jump-statement	3
180	++		1	jump-statement	3
180	+=		1	jump-statement	3
180	,		1	jump-statement	3
180	-		1	jump-statement	3
180	--		1	jump-statement	3
180	-=		1	jump-statement	3
180	/=		1	jump-statement	3
180	;		1	jump-statement	3
180	<<=		1	jump-statement	3
180	=		1	jump-statement	3
180	>>=		1	jump-statement	3
180	^=		1	jump-statement	3
180	_KULV_END_		1	jump-statement	3
180	auto		1	jump-statement	3
180	break		1	jump-statement	3
180	case		1	jump-statement	3
180	char		1	jump-statement	3
180	character-constant		1	jump-statement	3
180	const		1	jump-statement	3
180	continue		1	jump-statement	3
180	default		1	jump-statement	3
180	do		1	jump-statement	3
180	double		1	jump-statement	3
180	else		1	jump-statement	3
180	enumeration-constant		1	jump-statement	3
180	extern		1	jump-statement	3
180	float		1	jump-statement	3
180	floating-constant		1	jump-statement	3
180	for		1	jump-statement	3
180	goto		1	jump-statement	3
180	identifier		1	jump-statement	3
180	if		1	jump-statement	3
180	int		1	jump-statement	3
180	integer-constant		1	jump-statement	3
180	long		1	jump-statement	3
180	register		1	jump-statement	3
180	return		1	jump-statement	3
180	short		1	jump-statement	3
180	signed		1	jump-statement	3
180	sizeof		1	jump-statement	3
180	static		1	jump-statement	3
180	string-constant		1	jump-statement	3
180	switch		1	jump-statement	3
180	typedef		1	jump-statement	3
180	unsigned		1	jump-statement	3
180	void		1	jump-statement	3
180	volatile		1	jump-statement	3
180	while		1	jump-statement	3
180	{		1	jump-statement	3
180	|=		1	jump-statement	3
180	}		1	jump-statement	3
180	~		1	jump-statement	3
244	!		1	multiplicative-expression	2
244	!=		1	multiplicative-expression	2
244	%		1	multiplicative-expression	2
244	%=		1	multiplicative-expression	2
244	&		1	multiplicative-expression	2
244	&&		1	multiplicative-expression	2
244	&=		1	multiplicative-expression	2
244	(		1	multiplicative-expression	2
244	)		1	multiplicative-expression	2
244	*		1	multiplicative-expression	2
244	*=		1	multiplicative-expression	2
244	+		1	multiplicative-expression	2
244	++		1	multiplicative-expression	2
244	+=		1	multiplicative-expression	2
244	,		1	multiplicative-expression	2
244	-		1	multiplicative-expression	2
244	--		1	multiplicative-expression	2
244	-=		1	multiplicative-expression	2
244	->		1	multiplicative-expression	2
244	/		1	multiplicative-expression	2
244	/=		1	multiplicative-expression	2
244	:		1	multiplicative-expression	2
244	;		1	multiplicative-expression	2
244	<		1	multiplicative-expression	2
244	<<		1	multiplicative-expression	2
244	<<=		1	multiplicative-expression	2
244	<=		1	multiplicative-expression	2
244	=		1	multiplicative-expression	2
244	==		1	multiplicative-expression	2
244	>		1	multiplicative-expression	2
244	>=		1	multiplicative-expression	2
244	>>		1	multiplicative-expression	2
244	>>=		1	multiplicative-expression	2
244	?		1	multiplicative-expression	2
244	[		1	multiplicative-expression	2
244	]		1	multiplicative-expression	2
244	^		1	multiplicative-expression	2
244	^=		1	multiplicative-expression	2
244	_KULV_END_		1	multiplicative-expression	2
244	auto		1	multiplicative-expression	2
244	break		1	multiplicative-expression	2
244	case		1	multiplicative-expression	2
244	char		1	multiplicative-expression	2
244	character-constant		1	multiplicative-expression	2
244	const		1	multiplicative-expression	2
244	continue		1	multiplicative-expression	2
244	default		1	multiplicative-expression	2
244	do		1	multiplicative-expression	2
244	double		1	multiplicative-expression	2
244	else		1	multiplicative-expression	2
244	enumeration-constant		1	multiplicative-expression	2
244	extern		1	multiplicative-expression	2
244	float		1	multiplicative-expression	2
244	floating-constant		1	multiplicative-expression	2
244	for		1	multiplicative-expression	2
244	goto		1	multiplicative-expression	2
244	identifier		1	multiplicative-expression	2
244	if		1	multiplicative-expression	2
244	int		1	multiplicative-expression	2
244	integer-constant		1	multiplicative-expression	2
244	long		1	multiplicative-expression	2
244	register		1	multiplicative-expression	2
244	return		1	multiplicative-expression	2
244	short		1	multiplicative-expression	2
244	signed		1	multiplicative-expression	2
244	sizeof		1	multiplicative-expression	2
244	static		1	multiplicative-expression	2
244	string-constant		1	multiplicative-expression	2
244	switch		1	multiplicative-expression	2
244	typedef		1	multiplicative-expression	2
244	unsigned		1	multiplicative-expression	2
244	void		1	multiplicative-expression	2
244	volatile		1	multiplicative-expression	2
244	while		1	multiplicative-expression	2
244	{		1	multiplicative-expression	2
244	|		1	multiplicative-expression	2
244	|=		1	multiplicative-expression	2
244	||		1	multiplicative-expression	2
244	}		1	multiplicative-expression	2
244	~		1	multiplicative-expression	2
308	(		1	direct-abstract-declarator	8
308	)		1	direct-abstract-declarator	8
308	,		1	direct-abstract-declarator	8
308	[		1	direct-abstract-declarator	8
29	(		1	type-specifier	0
29	)		1	type-specifier	0
29	*		1	type-specifier	0
29	,		1	type-specifier	0
29	;		1	type-specifier	0
29	[		1	type-specifier	0
29	auto		1	type-specifier	0
29	char		1	type-specifier	0
29	const		1	type-specifier	0
29	double		1	type-specifier	0
29	extern		1	type-specifier	0
29	float		1	type-specifier	0
29	identifier		1	type-specifier	0
29	int		1	type-specifier	0
29	long		1	type-specifier	0
29	register		1	type-specifier	0
29	short		1	type-specifier	0
29	signed		1	type-specifier	0
29	static		1	type-specifier	0
29	typedef		1	type-specifier	0
29	unsigned		1	type-specifier	0
29	void		1	type-specifier	0
29	volatile		1	type-specifier	0
93	!		1	primary-expression	0
93	%=		1	primary-expression	0
93	&		1	primary-expression	0
93	&=		1	primary-expression	0
93	(		1	primary-expression	0
